datetime_utc,Sensor09,Sensor01,Sensor25,Sensor13
2025-11-02 07:00:00,24.67,7.22,18.85,20.17
2025-11-02 08:00:00,21.41,6.51,17.65,21.41
2025-11-02 09:00:00,19.63,8.59,17.05,18.59
2025-11-02 10:00:00,20.19,7.91,17.36,19.27
2025-11-02 11:00:00,19.92,10.03,16.69,19.02
2025-11-02 12:00:00,20.56,6.14,12.41,13.59
2025-11-02 13:00:00,14.42,4.34,10.68,6.78
2025-11-02 14:00:00,13.07,4.82,7.95,6.38
2025-11-02 15:00:00,11.6,4.75,7.57,7.65
2025-11-02 16:00:00,10.83,5.14,6.71,7.4
2025-11-02 17:00:00,10.27,5.21,6.28,6.35
2025-11-02 18:00:00,11.65,5.18,8.75,6.69
2025-11-02 19:00:00,10.79,5.46,9.09,8.21
2025-11-02 20:00:00,13.89,5.59,9.47,11.8
2025-11-02 21:00:00,27.76,7.64,20.63,29.44
2025-11-02 22:00:00,31.29,9.72,26.61,31.67
2025-11-02 23:00:00,30.21,10.85,31.01,29.54
2025-11-03 00:00:00,28.47,17.2,28.88,29.9
2025-11-03 01:00:00,28.13,21.0,25.92,29.11
2025-11-03 02:00:00,25.58,19.36,25.49,26.09
2025-11-03 03:00:00,24.12,18.61,23.41,25.69
2025-11-03 04:00:00,21.85,17.39,22.22,24.48
2025-11-03 05:00:00,21.0,16.25,21.77,21.19
2025-11-03 06:00:00,20.76,16.72,19.8,19.87
2025-11-03 07:00:00,21.06,15.52,18.9,17.96
2025-11-03 08:00:00,22.51,16.1,18.73,17.36
2025-11-03 09:00:00,22.29,16.49,18.5,16.98
2025-11-03 10:00:00,22.37,15.96,18.86,17.59
2025-11-03 11:00:00,22.11,15.97,17.46,18.26
2025-11-03 12:00:00,24.23,16.57,18.47,19.1
2025-11-03 13:00:00,27.69,12.29,18.58,19.35
2025-11-03 14:00:00,25.54,10.84,19.31,18.14
2025-11-03 15:00:00,17.24,15.45,18.84,18.22
2025-11-03 16:00:00,15.7,4.11,13.26,13.27
2025-11-03 17:00:00,16.71,3.58,14.15,16.09
2025-11-03 18:00:00,15.64,3.27,15.15,14.62
2025-11-03 19:00:00,15.78,3.51,15.69,15.99
2025-11-03 20:00:00,15.82,3.77,14.21,15.8
2025-11-03 21:00:00,18.26,3.95,17.15,18.1
2025-11-03 22:00:00,20.01,3.51,18.64,18.3
2025-11-03 23:00:00,21.7,3.15,18.56,17.71
2025-11-04 00:00:00,22.7,3.23,18.75,17.37
2025-11-04 01:00:00,22.32,3.26,18.34,17.03
2025-11-04 02:00:00,21.97,3.21,18.46,16.42
2025-11-04 03:00:00,19.26,2.7,15.45,15.19
2025-11-04 04:00:00,19.09,2.97,14.65,14.78
2025-11-04 05:00:00,18.57,3.34,12.74,14.52
2025-11-04 06:00:00,16.48,3.19,12.78,14.75
2025-11-04 07:00:00,15.49,2.92,13.26,13.94
2025-11-04 08:00:00,16.13,3.22,13.53,14.33
2025-11-04 09:00:00,16.69,3.58,13.14,15.0
2025-11-04 10:00:00,16.42,3.7,13.12,15.32
2025-11-04 11:00:00,16.06,4.01,13.11,13.55
2025-11-04 12:00:00,11.47,4.02,11.34,10.54
2025-11-04 13:00:00,12.14,5.01,8.36,7.16
2025-11-04 14:00:00,11.27,4.98,7.78,7.58
2025-11-04 15:00:00,11.38,5.12,7.62,7.85
2025-11-04 16:00:00,9.98,5.23,8.65,6.68
2025-11-04 17:00:00,10.39,5.7,8.67,8.27
2025-11-04 18:00:00,11.51,5.18,10.82,8.7
2025-11-04 19:00:00,13.03,5.6,10.25,10.92
2025-11-04 20:00:00,15.11,6.19,11.23,12.27
2025-11-04 21:00:00,22.34,6.0,21.26,26.9
2025-11-04 22:00:00,28.2,9.54,28.62,28.25
2025-11-04 23:00:00,28.75,10.83,29.07,24.9
2025-11-05 00:00:00,27.2,9.9,28.12,24.2
2025-11-05 01:00:00,27.65,8.76,28.65,21.72
2025-11-05 02:00:00,28.3,8.95,30.98,23.62
2025-11-05 03:00:00,25.49,10.42,25.78,23.61
2025-11-05 04:00:00,25.23,10.56,26.25,30.15
2025-11-05 05:00:00,26.04,13.97,24.43,25.18
2025-11-05 06:00:00,23.07,14.03,23.74,30.22
2025-11-05 07:00:00,22.83,15.14,23.0,28.4
2025-11-05 08:00:00,22.74,15.65,22.56,23.83
2025-11-05 09:00:00,22.62,16.94,21.84,19.73
2025-11-05 10:00:00,24.73,5.78,22.91,20.13
2025-11-05 11:00:00,28.42,6.12,23.57,22.26
2025-11-05 12:00:00,24.18,11.08,22.59,17.17
2025-11-05 13:00:00,22.2,11.39,19.9,13.56
2025-11-05 14:00:00,9.12,4.46,7.73,7.8
2025-11-05 15:00:00,11.31,5.14,7.26,10.0
2025-11-05 16:00:00,13.34,5.98,10.08,13.44
2025-11-05 17:00:00,10.86,5.86,10.7,10.14
2025-11-05 18:00:00,11.34,5.88,9.89,10.56
2025-11-05 19:00:00,15.15,5.69,11.59,12.45
2025-11-05 20:00:00,22.86,8.06,19.1,23.02
2025-11-05 21:00:00,24.56,6.61,23.59,25.18
2025-11-05 22:00:00,23.39,6.27,24.84,26.08
2025-11-05 23:00:00,22.55,5.67,21.67,21.26
2025-11-06 00:00:00,16.85,4.38,15.44,15.93
2025-11-06 01:00:00,15.09,4.36,12.08,14.1
2025-11-06 02:00:00,13.55,3.97,10.89,14.01
2025-11-06 03:00:00,12.27,3.76,11.37,12.82
2025-11-06 04:00:00,18.27,5.31,18.31,19.27
2025-11-06 05:00:00,28.16,6.17,17.71,18.79
2025-11-06 06:00:00,18.48,3.19,15.13,14.6
2025-11-06 07:00:00,17.62,3.29,12.12,13.79
2025-11-06 08:00:00,19.0,3.24,12.98,14.63
2025-11-06 09:00:00,18.25,3.15,13.76,14.83
2025-11-06 10:00:00,17.19,3.99,13.95,16.66
2025-11-06 11:00:00,18.7,3.82,13.87,17.25
2025-11-06 12:00:00,15.57,3.86,12.18,11.21
2025-11-06 13:00:00,11.74,3.7,10.48,8.13
2025-11-06 14:00:00,11.86,4.86,10.24,8.83
2025-11-06 15:00:00,11.26,4.72,9.45,9.39
2025-11-06 16:00:00,12.89,5.35,8.92,9.11
2025-11-06 17:00:00,13.45,5.48,10.32,9.28
2025-11-06 18:00:00,16.27,5.5,10.87,15.19
2025-11-06 19:00:00,17.42,5.35,11.74,14.69
2025-11-06 20:00:00,13.38,5.66,10.49,9.29
2025-11-06 21:00:00,20.22,6.37,16.16,22.17
2025-11-06 22:00:00,23.22,7.17,19.59,24.48
2025-11-06 23:00:00,24.8,8.77,22.37,25.51
2025-11-07 00:00:00,24.8,9.67,24.55,25.61
2025-11-07 01:00:00,22.21,9.32,22.84,22.25
2025-11-07 02:00:00,23.4,8.09,19.17,21.99
2025-11-07 03:00:00,21.95,7.17,19.17,21.6
2025-11-07 04:00:00,22.18,7.39,17.93,20.94
2025-11-07 05:00:00,23.13,7.59,18.97,20.85
2025-11-07 06:00:00,22.22,7.67,19.56,21.61
2025-11-07 07:00:00,22.56,8.86,22.91,22.26
2025-11-07 08:00:00,25.62,8.86,22.7,25.67
2025-11-07 09:00:00,20.09,16.57,23.05,24.32
2025-11-07 10:00:00,20.14,15.92,21.82,21.63
2025-11-07 11:00:00,21.92,17.0,24.94,27.46
2025-11-07 12:00:00,25.26,18.36,23.21,29.06
2025-11-07 13:00:00,18.78,10.29,13.6,13.28
2025-11-07 14:00:00,12.18,5.56,9.33,7.94
2025-11-07 15:00:00,10.01,5.24,8.46,8.8
2025-11-07 16:00:00,11.97,5.34,9.98,9.52
2025-11-07 17:00:00,11.03,5.44,10.32,10.3
2025-11-07 18:00:00,10.82,5.51,10.61,10.83
2025-11-07 19:00:00,22.87,5.85,20.42,22.59
2025-11-07 20:00:00,27.15,7.5,23.37,22.18
2025-11-07 21:00:00,26.55,7.52,21.35,22.49
2025-11-07 22:00:00,26.41,7.44,18.48,21.3
2025-11-07 23:00:00,26.2,5.98,18.82,21.04
2025-11-08 00:00:00,25.16,5.7,18.57,20.09
2025-11-08 01:00:00,24.9,5.35,18.27,19.66
2025-11-08 02:00:00,26.11,4.21,18.37,19.21
2025-11-08 03:00:00,25.62,3.6,18.44,17.6
2025-11-08 04:00:00,20.91,3.22,15.83,15.65
2025-11-08 05:00:00,20.96,2.9,15.25,15.69
2025-11-08 06:00:00,22.2,2.85,17.33,17.17
2025-11-08 07:00:00,21.77,3.3,18.07,17.28
2025-11-08 08:00:00,20.15,3.2,15.1,14.6
2025-11-08 09:00:00,20.62,2.74,15.68,15.99
2025-11-08 10:00:00,18.68,3.37,14.16,14.88
2025-11-08 11:00:00,19.27,2.65,14.13,14.94
2025-11-08 12:00:00,20.11,2.16,14.0,16.02
2025-11-08 13:00:00,17.78,2.96,13.97,15.39
2025-11-08 14:00:00,17.63,2.89,13.84,16.23
2025-11-08 15:00:00,17.96,3.39,14.33,14.65
2025-11-08 16:00:00,8.07,3.24,8.1,5.42
2025-11-08 17:00:00,6.13,4.61,5.49,5.42
2025-11-08 18:00:00,6.34,4.93,5.47,5.61
2025-11-08 19:00:00,6.61,4.99,5.56,5.88
2025-11-08 20:00:00,10.95,5.61,8.84,10.37
2025-11-08 21:00:00,17.79,6.63,18.08,20.37
2025-11-08 22:00:00,20.56,8.0,25.03,30.92
2025-11-08 23:00:00,24.3,7.3,23.45,30.76
2025-11-09 00:00:00,23.79,8.22,22.66,30.69
2025-11-09 01:00:00,24.25,9.06,23.61,29.93
2025-11-09 02:00:00,26.59,9.8,26.92,28.64
2025-11-09 03:00:00,26.17,16.59,25.9,27.28
2025-11-09 04:00:00,29.32,15.19,25.78,26.78
2025-11-09 05:00:00,28.23,15.22,25.43,19.15
2025-11-09 06:00:00,28.31,15.96,24.17,20.13
2025-11-09 07:00:00,26.35,15.81,23.84,22.95
2025-11-09 08:00:00,24.68,15.9,22.89,22.08
2025-11-09 09:00:00,20.79,16.44,22.37,20.09
2025-11-09 10:00:00,21.69,16.8,19.82,18.08
2025-11-09 11:00:00,21.42,15.93,19.3,18.42
2025-11-09 12:00:00,21.02,9.26,16.72,14.02
2025-11-09 13:00:00,10.99,5.41,10.72,7.22
2025-11-09 14:00:00,13.67,3.6,10.26,7.63
2025-11-09 15:00:00,9.42,3.62,7.14,7.63
2025-11-09 16:00:00,10.08,5.09,7.8,11.19
2025-11-09 17:00:00,14.89,4.27,17.49,14.51
2025-11-09 18:00:00,16.59,4.11,20.95,15.81
2025-11-09 19:00:00,19.66,4.78,20.48,21.35
2025-11-09 20:00:00,22.83,4.43,17.54,21.83
2025-11-09 21:00:00,24.77,5.83,20.74,21.98
2025-11-09 22:00:00,24.21,4.97,20.15,22.53
2025-11-09 23:00:00,20.0,3.94,20.46,20.29
2025-11-10 00:00:00,18.83,2.63,18.48,18.69
2025-11-10 01:00:00,18.11,1.73,17.08,16.73
2025-11-10 02:00:00,17.5,2.31,14.37,16.11
2025-11-10 03:00:00,17.1,2.3,13.92,15.86
2025-11-10 04:00:00,16.54,2.39,14.49,14.67
2025-11-10 05:00:00,15.74,2.68,15.31,15.21
2025-11-10 06:00:00,17.49,2.58,13.57,15.13
2025-11-10 07:00:00,15.8,1.87,13.29,15.62
2025-11-10 08:00:00,17.19,2.87,13.36,15.1
2025-11-10 09:00:00,17.21,2.23,12.59,15.01
2025-11-10 10:00:00,14.89,3.71,14.83,15.59
2025-11-10 11:00:00,16.39,3.54,12.09,15.15
2025-11-10 12:00:00,16.74,3.0,15.63,15.24
2025-11-10 13:00:00,18.2,3.43,12.72,15.53
2025-11-10 14:00:00,16.58,3.27,15.61,15.05
2025-11-10 15:00:00,16.86,3.7,15.61,14.96
2025-11-10 16:00:00,16.65,3.58,14.49,15.17
2025-11-10 17:00:00,17.04,2.5,13.88,15.18
2025-11-10 18:00:00,16.4,3.99,9.99,11.84
2025-11-10 19:00:00,19.36,5.05,13.23,13.53
2025-11-10 20:00:00,18.2,4.27,15.92,15.67
2025-11-10 21:00:00,19.51,3.64,13.5,14.93
2025-11-10 22:00:00,19.52,4.27,14.69,14.77
2025-11-10 23:00:00,20.1,4.67,15.46,15.28
2025-11-11 00:00:00,19.51,3.78,13.26,14.23
2025-11-11 01:00:00,17.9,1.9,11.32,12.37
2025-11-11 02:00:00,16.47,3.85,11.07,11.58
2025-11-11 03:00:00,15.83,4.31,11.67,12.99
2025-11-11 04:00:00,16.01,5.78,13.51,14.28
2025-11-11 05:00:00,16.14,4.81,13.91,14.71
2025-11-11 06:00:00,16.42,4.28,14.22,14.92
2025-11-11 07:00:00,16.73,4.33,14.88,15.09
2025-11-11 08:00:00,16.97,4.29,14.56,15.47
2025-11-11 09:00:00,17.46,4.16,14.82,15.49
2025-11-11 10:00:00,17.55,4.11,14.98,15.38
2025-11-11 11:00:00,18.57,5.54,14.88,15.85
2025-11-11 12:00:00,18.75,5.93,15.74,15.53
2025-11-11 13:00:00,17.26,5.88,13.89,15.77
2025-11-11 14:00:00,18.02,5.91,14.69,15.34
2025-11-11 15:00:00,18.17,6.2,14.99,15.9
2025-11-11 16:00:00,17.09,5.84,12.9,13.27
2025-11-11 17:00:00,17.33,6.07,13.05,14.3
2025-11-11 18:00:00,19.2,6.29,13.85,14.93
2025-11-11 19:00:00,19.45,6.08,14.33,17.32
2025-11-11 20:00:00,21.63,6.5,16.91,21.81
2025-11-11 21:00:00,21.4,7.86,18.95,21.97
2025-11-11 22:00:00,21.21,7.79,19.07,21.21
2025-11-11 23:00:00,20.77,6.47,18.15,20.52
2025-11-12 00:00:00,20.44,7.4,18.01,21.23
2025-11-12 01:00:00,20.92,7.07,18.17,21.84
2025-11-12 02:00:00,20.1,7.5,17.77,20.52
2025-11-12 03:00:00,20.56,6.56,18.76,20.61
2025-11-12 04:00:00,19.4,5.99,17.83,19.67
2025-11-12 05:00:00,20.77,5.86,17.57,20.76
2025-11-12 06:00:00,19.4,7.46,18.43,19.91
2025-11-12 07:00:00,18.58,7.3,18.36,19.33
2025-11-12 08:00:00,18.76,6.75,17.51,17.93
2025-11-12 09:00:00,18.93,6.83,17.43,18.56
2025-11-12 10:00:00,18.2,6.26,16.16,18.41
2025-11-12 11:00:00,19.75,5.71,15.95,17.97
2025-11-12 12:00:00,21.32,5.66,18.04,19.65
2025-11-12 13:00:00,22.02,8.04,16.92,19.79
2025-11-12 14:00:00,19.21,5.82,15.76,19.23
2025-11-12 15:00:00,18.88,5.9,13.34,13.61
2025-11-12 16:00:00,15.67,5.77,12.47,14.05
2025-11-12 17:00:00,16.58,6.29,12.59,14.08
2025-11-12 18:00:00,15.32,6.07,13.12,13.03
2025-11-12 19:00:00,13.52,5.39,11.15,10.99
2025-11-12 20:00:00,19.92,5.71,15.02,16.78
2025-11-12 21:00:00,24.89,8.8,21.04,23.42
2025-11-12 22:00:00,27.67,11.02,24.45,27.98
2025-11-12 23:00:00,23.14,12.1,22.96,24.83
2025-11-13 00:00:00,22.92,8.52,20.17,22.44
2025-11-13 01:00:00,22.7,8.31,19.0,22.24
2025-11-13 02:00:00,22.7,8.3,18.48,21.97
2025-11-13 03:00:00,21.33,8.38,18.1,20.93
2025-11-13 04:00:00,20.19,6.87,16.07,18.1
2025-11-13 05:00:00,21.5,6.15,15.66,17.9
2025-11-13 06:00:00,20.85,6.19,14.85,17.85
2025-11-13 07:00:00,19.66,6.87,15.7,17.52
2025-11-13 08:00:00,18.34,6.52,15.05,16.71
2025-11-13 09:00:00,18.0,5.19,15.74,17.13
2025-11-13 10:00:00,18.84,6.86,16.91,17.58
2025-11-13 11:00:00,19.53,7.73,16.59,17.38
2025-11-13 12:00:00,19.51,7.54,17.51,15.74
2025-11-13 13:00:00,20.24,5.17,12.03,12.03
2025-11-13 14:00:00,17.24,3.52,11.54,11.36
2025-11-13 15:00:00,14.09,3.63,11.51,11.81
2025-11-13 16:00:00,15.8,3.93,11.33,12.21
2025-11-13 17:00:00,15.03,4.2,12.13,12.19
2025-11-13 18:00:00,15.64,4.01,11.45,11.9
2025-11-13 19:00:00,16.75,4.14,12.25,15.33
2025-11-13 20:00:00,17.75,3.87,14.91,16.4
2025-11-13 21:00:00,19.16,5.01,15.47,17.1
2025-11-13 22:00:00,18.51,4.88,16.06,18.87
2025-11-13 23:00:00,17.13,5.49,14.74,16.71
2025-11-14 00:00:00,18.19,4.7,14.61,18.89
2025-11-14 01:00:00,19.09,4.56,17.03,18.18
2025-11-14 02:00:00,18.81,4.84,15.89,18.12
2025-11-14 03:00:00,22.54,6.55,17.37,18.0
2025-11-14 04:00:00,19.18,6.74,17.55,17.93
2025-11-14 05:00:00,18.76,7.28,17.05,16.88
2025-11-14 06:00:00,18.8,7.02,16.99,16.44
2025-11-14 07:00:00,18.68,7.05,16.24,15.8
2025-11-14 08:00:00,17.41,6.49,16.41,16.55
2025-11-14 09:00:00,16.63,7.43,16.38,16.35
2025-11-14 10:00:00,17.91,8.81,16.5,15.8
2025-11-14 11:00:00,18.19,9.35,16.72,16.84
2025-11-14 12:00:00,19.74,7.15,14.65,13.61
2025-11-14 13:00:00,18.88,4.32,11.58,10.02
2025-11-14 14:00:00,16.1,4.23,8.61,10.42
2025-11-14 15:00:00,15.18,5.11,8.72,11.23
2025-11-14 16:00:00,11.42,5.01,7.95,11.33
2025-11-14 17:00:00,13.89,5.06,9.43,6.63
2025-11-14 18:00:00,12.48,5.13,10.45,10.94
2025-11-14 19:00:00,13.43,5.47,11.12,12.1
2025-11-14 20:00:00,18.39,4.87,14.63,18.46
2025-11-14 21:00:00,22.51,6.11,19.01,21.47
2025-11-14 22:00:00,21.4,7.22,20.01,25.08
2025-11-14 23:00:00,23.51,8.14,23.27,27.59
2025-11-15 00:00:00,23.69,8.84,23.49,24.65
2025-11-15 01:00:00,23.03,8.92,21.75,23.17
2025-11-15 02:00:00,23.88,8.0,19.94,22.25
2025-11-15 03:00:00,24.35,8.46,20.43,21.73
2025-11-15 04:00:00,24.02,7.63,19.38,20.39
2025-11-15 05:00:00,23.16,8.82,19.05,18.96
2025-11-15 06:00:00,21.04,8.91,17.41,17.23
2025-11-15 07:00:00,19.55,7.5,16.86,17.52
2025-11-15 08:00:00,17.99,6.97,16.74,17.73
2025-11-15 09:00:00,18.42,6.83,16.4,17.45
2025-11-15 10:00:00,18.46,8.56,16.61,17.48
2025-11-15 11:00:00,20.37,9.03,16.31,19.14
2025-11-15 12:00:00,20.17,6.5,16.18,16.26
2025-11-15 13:00:00,19.12,4.69,12.06,11.45
2025-11-15 14:00:00,17.03,4.64,9.76,11.23
2025-11-15 15:00:00,14.39,4.97,9.46,10.63
2025-11-15 16:00:00,11.61,4.77,8.23,6.41
2025-11-15 17:00:00,9.61,5.25,8.32,6.38
2025-11-15 18:00:00,10.29,5.27,8.25,6.49
2025-11-15 19:00:00,11.76,4.86,10.62,8.12
2025-11-15 20:00:00,15.72,5.39,12.01,14.94
2025-11-15 21:00:00,27.7,7.18,24.51,29.57
2025-11-15 22:00:00,27.94,11.76,25.67,28.28
2025-11-15 23:00:00,26.71,10.33,24.08,27.26
2025-11-16 00:00:00,26.19,14.53,23.18,27.16
2025-11-16 01:00:00,26.66,13.79,23.3,26.15
2025-11-16 02:00:00,25.0,9.91,22.59,24.53
2025-11-16 03:00:00,23.78,11.54,22.92,24.2
2025-11-16 04:00:00,24.07,10.03,21.73,21.83
2025-11-16 05:00:00,24.27,7.19,20.98,21.16
2025-11-16 06:00:00,26.76,5.81,20.67,22.08
2025-11-16 07:00:00,22.95,3.97,20.37,20.95
2025-11-16 08:00:00,21.42,3.66,20.84,23.28
2025-11-16 09:00:00,19.86,3.54,16.9,16.75
2025-11-16 10:00:00,18.06,3.07,13.48,15.05
2025-11-16 11:00:00,18.25,3.25,14.15,15.18
2025-11-16 12:00:00,21.12,4.26,14.65,14.16
2025-11-16 13:00:00,20.1,6.18,11.84,12.64
2025-11-16 14:00:00,10.8,2.93,6.98,5.54
2025-11-16 15:00:00,9.52,3.1,6.57,6.16
2025-11-16 16:00:00,9.19,4.29,6.57,6.42
2025-11-16 17:00:00,9.38,4.92,7.29,8.95
2025-11-16 18:00:00,10.6,5.2,7.57,6.21
2025-11-16 19:00:00,10.71,5.42,9.47,8.23
2025-11-16 20:00:00,14.22,5.1,10.6,14.91
2025-11-16 21:00:00,19.37,5.68,16.16,20.47
2025-11-16 22:00:00,20.68,7.23,19.72,21.35
2025-11-16 23:00:00,20.71,6.45,19.4,20.85
2025-11-17 00:00:00,20.4,6.17,17.21,20.68
2025-11-17 01:00:00,20.03,6.73,16.89,20.28
2025-11-17 02:00:00,19.95,5.81,16.42,19.94
2025-11-17 03:00:00,19.44,5.99,16.72,20.11
2025-11-17 04:00:00,19.63,5.49,17.81,19.4
2025-11-17 05:00:00,19.82,6.13,17.77,19.63
2025-11-17 06:00:00,19.86,5.85,17.65,20.01
2025-11-17 07:00:00,19.16,5.95,17.14,19.86
2025-11-17 08:00:00,19.75,6.58,17.47,17.99
2025-11-17 09:00:00,20.25,6.74,17.01,18.02
2025-11-17 10:00:00,18.93,6.39,18.0,18.56
2025-11-17 11:00:00,18.83,6.74,17.38,18.65
2025-11-17 12:00:00,19.13,5.73,18.2,16.3
2025-11-17 13:00:00,18.03,5.62,14.58,15.84
2025-11-17 14:00:00,16.96,5.97,13.16,14.14
2025-11-17 15:00:00,16.66,5.79,12.94,13.79
2025-11-17 16:00:00,16.7,5.68,14.12,14.49
2025-11-17 17:00:00,16.86,5.72,12.79,14.54
2025-11-17 18:00:00,14.81,5.43,12.5,12.75
2025-11-17 19:00:00,15.41,5.81,13.02,14.75
2025-11-17 20:00:00,19.56,5.59,14.98,17.92
2025-11-17 21:00:00,21.61,8.53,18.94,26.14
2025-11-17 22:00:00,20.72,7.4,19.59,21.42
2025-11-17 23:00:00,20.93,7.38,19.77,21.46
2025-11-18 00:00:00,21.17,7.47,18.31,20.58
2025-11-18 01:00:00,20.48,6.18,19.57,20.62
2025-11-18 02:00:00,20.44,6.47,18.1,20.65
2025-11-18 03:00:00,20.33,6.57,19.04,20.44
2025-11-18 04:00:00,20.26,6.2,18.58,20.37
2025-11-18 05:00:00,19.68,5.7,17.44,20.55
2025-11-18 06:00:00,19.68,5.7,17.16,20.54
2025-11-18 07:00:00,19.76,5.22,17.26,19.85
2025-11-18 08:00:00,20.4,5.76,17.27,18.6
2025-11-18 09:00:00,19.84,5.72,16.88,18.46
2025-11-18 10:00:00,19.44,5.67,17.26,18.73
2025-11-18 11:00:00,20.83,6.28,18.49,19.35
2025-11-18 12:00:00,19.86,6.18,18.39,15.67
2025-11-18 13:00:00,18.13,5.56,12.23,12.92
2025-11-18 14:00:00,14.53,5.4,12.03,12.68
2025-11-18 15:00:00,15.19,5.82,10.89,11.81
2025-11-18 16:00:00,13.08,5.14,10.15,8.89
2025-11-18 17:00:00,12.84,5.75,10.01,8.14
2025-11-18 18:00:00,13.44,5.53,10.67,9.06
2025-11-18 19:00:00,14.73,5.55,12.31,10.51
2025-11-18 20:00:00,20.21,5.58,16.44,18.78
2025-11-18 21:00:00,28.56,8.7,21.26,29.43
2025-11-18 22:00:00,27.55,9.36,23.49,28.77
2025-11-18 23:00:00,26.94,9.66,24.73,27.96
2025-11-19 00:00:00,26.36,10.97,25.13,27.45
2025-11-19 01:00:00,25.92,12.32,26.36,26.7
2025-11-19 02:00:00,25.18,15.22,26.82,28.55
2025-11-19 03:00:00,27.88,17.44,25.6,29.6
2025-11-19 04:00:00,28.76,18.46,26.37,28.86
2025-11-19 05:00:00,28.16,18.71,24.35,25.93
2025-11-19 06:00:00,27.12,17.51,23.08,25.29
2025-11-19 07:00:00,27.02,16.85,22.64,24.91
2025-11-19 08:00:00,27.28,17.47,22.42,24.67
2025-11-19 09:00:00,24.81,18.22,22.52,23.48
2025-11-19 10:00:00,28.16,17.78,21.88,23.43
2025-11-19 11:00:00,28.11,17.66,22.39,23.32
2025-11-19 12:00:00,27.53,17.76,22.7,25.22
2025-11-19 13:00:00,24.09,16.45,22.18,22.46
2025-11-19 14:00:00,21.32,7.65,16.53,13.62
2025-11-19 15:00:00,11.75,5.62,8.48,10.9
2025-11-19 16:00:00,9.91,5.75,8.49,7.46
2025-11-19 17:00:00,11.52,5.83,6.52,7.51
2025-11-19 18:00:00,11.0,5.64,8.72,8.22
2025-11-19 19:00:00,12.46,5.47,10.58,9.43
2025-11-19 20:00:00,18.23,5.47,13.93,16.01
2025-11-19 21:00:00,29.76,7.99,25.93,30.5
2025-11-19 22:00:00,29.77,18.03,29.88,31.52
2025-11-19 23:00:00,28.56,25.01,30.14,31.38
2025-11-20 00:00:00,28.2,25.14,30.07,31.61
2025-11-20 01:00:00,29.15,22.57,30.78,30.51
2025-11-20 02:00:00,28.14,22.75,30.52,30.91
2025-11-20 03:00:00,30.43,25.34,30.39,29.11
2025-11-20 04:00:00,29.03,22.52,28.35,26.04
2025-11-20 05:00:00,29.69,19.03,22.65,22.95
2025-11-20 06:00:00,29.57,18.61,21.9,20.66
2025-11-20 07:00:00,30.7,18.01,21.83,20.57
2025-11-20 08:00:00,30.69,17.92,22.66,20.59
2025-11-20 09:00:00,28.46,17.99,23.08,20.36
2025-11-20 10:00:00,28.6,17.68,24.27,22.16
2025-11-20 11:00:00,28.93,17.36,22.23,25.52
2025-11-20 12:00:00,28.3,17.8,21.35,24.82
2025-11-20 13:00:00,26.18,15.18,17.96,21.27
2025-11-20 14:00:00,21.68,9.12,14.13,14.17
2025-11-20 15:00:00,20.77,6.95,13.6,12.74
2025-11-20 16:00:00,16.44,5.75,9.93,12.94
2025-11-20 17:00:00,14.57,5.16,9.9,7.83
2025-11-20 18:00:00,8.48,5.39,6.17,6.27
2025-11-20 19:00:00,12.0,5.31,16.4,14.74
2025-11-20 20:00:00,15.91,5.27,10.34,16.88
2025-11-20 21:00:00,28.64,9.83,25.25,30.67
2025-11-20 22:00:00,28.62,18.65,27.95,31.12
2025-11-20 23:00:00,26.02,19.44,30.64,30.79
2025-11-21 00:00:00,23.97,21.7,31.08,29.67
2025-11-21 01:00:00,22.48,21.7,27.5,29.04
2025-11-21 02:00:00,25.12,20.77,23.81,27.39
2025-11-21 03:00:00,22.96,19.84,23.03,25.33
2025-11-21 04:00:00,23.41,17.9,21.92,22.72
2025-11-21 05:00:00,25.44,17.06,20.24,20.85
2025-11-21 06:00:00,24.63,15.93,21.04,18.9
2025-11-21 07:00:00,24.53,16.27,20.32,18.52
2025-11-21 08:00:00,24.29,16.04,17.4,18.01
2025-11-21 09:00:00,24.63,14.99,17.42,17.91
2025-11-21 10:00:00,24.94,14.88,18.98,18.54
2025-11-21 11:00:00,23.6,18.81,17.87,18.56
2025-11-21 12:00:00,22.05,17.43,21.15,19.29
2025-11-21 13:00:00,27.08,16.57,20.02,20.99
2025-11-21 14:00:00,26.4,18.67,18.73,22.79
2025-11-21 15:00:00,26.91,11.38,18.48,21.01
2025-11-21 16:00:00,24.26,5.49,17.91,17.94
2025-11-21 17:00:00,17.87,5.71,14.95,14.67
2025-11-21 18:00:00,18.41,4.09,15.88,16.29
2025-11-21 19:00:00,21.46,5.45,18.7,18.16
2025-11-21 20:00:00,23.36,6.12,20.54,20.69
2025-11-21 21:00:00,25.42,7.69,20.79,23.55
2025-11-21 22:00:00,25.28,10.1,20.13,20.19
2025-11-21 23:00:00,25.1,9.76,19.79,18.42
2025-11-22 00:00:00,26.65,10.65,20.26,20.8
2025-11-22 01:00:00,24.68,16.33,23.78,24.8
2025-11-22 02:00:00,23.75,16.62,22.94,25.56
2025-11-22 03:00:00,23.82,16.52,22.39,21.38
2025-11-22 04:00:00,23.23,17.13,20.05,17.22
2025-11-22 05:00:00,22.5,15.42,19.58,17.22
2025-11-22 06:00:00,21.51,14.87,19.08,17.24
2025-11-22 07:00:00,20.41,10.73,19.51,19.15
